mbti,danceability_mean,energy_mean,loudness_mean,speechiness_mean,acousticness_mean,liveness_mean,valence_mean,tempo_mean,instrumentalness_mean
ISFP,0.5600999999999999,0.6745399999999999,-6.73654,0.069562,0.162662568,0.204214,0.4493800000000001,123.34466,0.1211424854
ISFP,0.3365999999999999,0.3011333333333333,-12.454333333333333,0.0298533333333333,0.7765333333333332,0.1328733333333333,0.2166199999999999,102.42013333333333,0.0100339606666666
ISFP,0.5705600000000001,0.7636200000000001,-5.300400000000001,0.0909399999999999,0.126699078,0.1996899999999999,0.53672,130.30156,0.0111606548
ISFP,0.57462,0.54682,-7.735019999999999,0.045584,0.325632,0.185426,0.4275400000000001,115.95642,0.047372377
ISFP,0.5648333333333333,0.6877380952380951,-6.786261904761904,0.0695023809523809,0.1546756761904761,0.1739309523809523,0.4521309523809523,124.34873809523808,0.0874694459523809
ISFP,0.5859024390243902,0.5609756097560976,-8.854853658536586,0.0635073170731707,0.2796064146341463,0.1588292682926829,0.4177512195121952,119.08100000000002,0.0380337185365853
ISFP,0.59194,0.60248,-8.022039999999999,0.071558,0.18714472,0.159002,0.445338,117.1704,0.073044502
ISFP,0.64598,0.5373,-6.58872,0.075106,0.550426,0.189678,0.46614,107.11982,0.0012463177999999
ISFP,0.6332,0.6701599999999999,-5.91302,0.083066,0.20622584,0.1673839999999999,0.4787639999999999,117.7007,0.020415082
ISFP,0.50528,0.474566,-9.53038,0.043566,0.4416046,0.145704,0.3307139999999999,118.90659999999998,0.1402637828
ISFP,0.5556599999999999,0.64646,-6.5387200000000005,0.065382,0.2319897,0.183562,0.404994,116.7387,0.0026421986
ISFP,0.6064799999999999,0.69136,-6.82356,0.082408,0.172070808,0.212844,0.4190819999999999,123.65890000000002,0.1154239245999999
ISFP,0.5596,0.6282800000000001,-6.927339999999999,0.055382,0.2453310799999999,0.171438,0.429946,119.05686,0.0238554036
ISFP,0.5759302325581395,0.4817674418604651,-8.63588372093023,0.062813953488372,0.5165597674418605,0.161260465116279,0.4273465116279069,109.48081395348837,0.0326051013953488
ISFP,0.5904400000000001,0.66976,-6.818299999999999,0.055124,0.18192532,0.1812459999999999,0.460772,122.7835,0.0408222983999999
ISFP,0.6632499999999999,0.5266000000000001,-7.8314,0.0971,0.332105,0.173615,0.6149000000000001,112.3866,0.000219861
ISFP,0.5276216216216216,0.5563783783783783,-7.518324324324325,0.041554054054054,0.2681661324324325,0.1950081081081081,0.3351027027027027,119.62210810810812,0.1102980854054054
ISFP,0.5879333333333334,0.5801066666666667,-8.061199999999998,0.0671688888888888,0.3458115555555555,0.16722,0.5056577777777778,123.07553333333334,0.0669223351111111
ISFP,0.54714,0.4821239999999999,-7.92572,0.046448,0.4738153999999999,0.1641959999999999,0.349784,119.99596,0.0392688542
ISFP,0.5916,0.6168,-7.055760000000001,0.0691939999999999,0.2460463,0.167426,0.4405399999999999,118.57998000000002,0.0186785548
ISFP,0.55542,0.5858760000000001,-7.912859999999999,0.0565339999999999,0.2489687199999999,0.174498,0.406514,129.08308,0.1223508292
