mbti,danceability_mean,energy_mean,loudness_mean,speechiness_mean,acousticness_mean,liveness_mean,valence_mean,tempo_mean,instrumentalness_mean
INTJ,0.57836,0.6559800000000001,-7.076460000000001,0.087814,0.2207187599999999,0.1944,0.4808,123.46514,0.0308659554
INTJ,0.6159600000000001,0.66486,-6.12872,0.088132,0.1719245099999999,0.161082,0.502086,116.27452,0.0270257124
INTJ,0.6712790697674419,0.167296976744186,-14.608720930232558,0.0997023255813953,0.5798511627906978,0.1114790697674418,0.5576976744186046,98.77767441860466,0.857023279767442
INTJ,0.6920999999999999,0.66356,-6.542580000000002,0.0863979999999999,0.128614046,0.206846,0.5095200000000001,122.10204,0.0798598528
INTJ,0.50298,0.631946,-6.79866,0.045908,0.2339165799999999,0.1781039999999999,0.45642,120.81406,0.149675445
INTJ,0.6407200000000001,0.5783600000000001,-7.199960000000001,0.12634,0.280016,0.212464,0.460996,112.50332,0.056516064
INTJ,0.61188,0.6500400000000001,-7.2112,0.059514,0.20422294,0.205196,0.54858,126.43995999999996,0.080604252
INTJ,0.53,0.64078,-7.04848,0.090556,0.26256628,0.166388,0.375046,127.62784000000002,0.0954819903999999
INTJ,0.5440200000000001,0.506864,-8.42154,0.071416,0.3888735799999999,0.160838,0.3997159999999999,121.99473999999998,0.0338849633999999
INTJ,0.6440666666666667,0.7200222222222223,-6.698666666666668,0.0800488888888888,0.1439658466666666,0.2000288888888888,0.4232377777777777,122.50337777777776,0.2098311686666666
INTJ,0.6267199999999999,0.59524,-7.68654,0.070708,0.2128129199999999,0.182136,0.493472,117.57346,0.050563493
INTJ,0.5705600000000001,0.7636200000000001,-5.300400000000001,0.0909399999999999,0.126699078,0.1996899999999999,0.53672,130.30156,0.0111606548
INTJ,0.53484,0.690936,-5.943220000000001,0.1237079999999999,0.27549328,0.158168,0.40354,126.82936,0.0920423342
INTJ,0.5282600000000001,0.63334,-6.587920000000001,0.05309,0.20666512,0.161906,0.42587,121.7679,0.0423744989999999
INTJ,0.61856,0.61868,-6.880839999999999,0.07965,0.23584426,0.185944,0.511478,119.38472,0.0673632542
INTJ,0.61056,0.6632399999999999,-6.19958,0.06869,0.23567312,0.144948,0.529824,114.1743,0.0198681736
INTJ,0.5344222222222222,0.5521555555555556,-7.616155555555555,0.0590933333333333,0.2479279451111111,0.1649022222222222,0.3939266666666667,123.2316888888889,0.0603473235555555
INTJ,0.5909800000000001,0.6567000000000001,-6.7336,0.06189,0.23407254,0.1640279999999999,0.5155000000000001,121.02048,0.0878791086
INTJ,0.4508999999999999,0.5854032,-9.91146,0.076634,0.2189956179999999,0.1661239999999999,0.311144,124.899,0.3304949359999999
INTJ,0.5389,0.4986339999999999,-8.59742,0.068048,0.3471053999999999,0.164224,0.352694,121.06492,0.0662567582
INTJ,0.534082,0.7060399999999999,-6.581859999999999,0.056856,0.1636104551999999,0.210208,0.48302,124.90884,0.145295395
INTJ,0.5159714285714286,0.5412857142857143,-8.495171428571428,0.0652571428571428,0.4146402571428571,0.1998457142857142,0.3860399999999999,122.84120000000004,0.0725186125714285
INTJ,0.54562,0.7650999999999999,-5.84392,0.0681819999999999,0.1076447539999999,0.1778119999999999,0.450338,123.76236,0.0208927166
INTJ,0.5324,0.66502,-6.5907800000000005,0.066776,0.17325784,0.18069,0.4784979999999999,126.74196,0.0738460798
INTJ,0.4636,0.433648,-10.70344,0.069178,0.5250098,0.142916,0.236022,113.36072,0.221127229
INTJ,0.282358,0.265838,-16.107039999999998,0.04141,0.8538399999999998,0.1187059999999999,0.134538,110.82202,0.7635666000000001
INTJ,0.59486,0.6047324000000001,-8.06232,0.076762,0.26360112,0.210492,0.512708,122.70048,0.0373996244
INTJ,0.4935600000000001,0.60012,-7.6485400000000014,0.063888,0.1769743459999999,0.1629159999999999,0.403472,117.45167999999998,0.1088396322
INTJ,0.5675813953488372,0.7380465116279069,-5.410558139534884,0.0570953488372093,0.0769043023255813,0.1777395348837209,0.4790813953488371,119.21888372093022,0.0532265260465116
INTJ,0.50766,0.2285764,-16.008280000000003,0.041018,0.7358579999999999,0.12641,0.262934,109.8733,0.6114569386
INTJ,0.6063,0.6383800000000001,-6.867019999999999,0.099708,0.18191832,0.203734,0.491818,117.45472,0.0450961336
INTJ,0.5895,0.60858,-8.45402,0.055752,0.2938879199999999,0.169048,0.453862,122.43892,0.2637978385999999
INTJ,0.5933333333333334,0.5231133333333333,-10.397899999999998,0.07344,0.4014836133333334,0.17967,0.44672,117.32213333333334,0.2129914743333333
INTJ,0.5594444444444444,0.4173333333333333,-10.122,0.07575,0.4710888888888889,0.1655166666666666,0.3475166666666667,101.9768888888889,0.0289529166666666
INTJ,0.55104,0.63558,-7.1605,0.08849,0.2668824319999999,0.189278,0.349452,123.39188,0.0723213176
INTJ,0.6149591836734694,0.6616122448979592,-6.884816326530612,0.0994061224489795,0.2016540612244898,0.1864775510204081,0.4477897959183674,116.75430612244898,0.1614666602040816
INTJ,0.6322399999999999,0.6446200000000001,-7.07534,0.218242,0.30220378,0.225574,0.4257260000000001,114.76462,0.0152804644
INTJ,0.5916250000000001,0.74575,-7.7786875,0.0992125,0.190576875,0.2070624999999999,0.5231874999999999,127.938,0.1878287625
INTJ,0.65098,0.6200800000000001,-6.652520000000001,0.080452,0.30631352,0.153994,0.5189940000000001,115.77066,0.0383553896
INTJ,0.5715199999999999,0.6446600000000001,-6.639219999999999,0.111626,0.16609336,0.18156,0.450318,130.00832,0.074542174
INTJ,0.44262,0.84994,-6.398820000000001,0.05608,0.1329134408,0.22835,0.487306,132.31326,0.3393326899999999
INTJ,0.6016756756756756,0.642108108108108,-6.867999999999999,0.0748837837837837,0.2577761351351351,0.162927027027027,0.4911621621621621,128.2095135135135,0.1768198791891891
INTJ,0.2902487804878049,0.2140951219512195,-17.668780487804874,0.0411829268292682,0.906658536585366,0.1159365853658536,0.1320463414634146,108.45717073170734,0.7597251219512194
INTJ,0.5708684210526315,0.6728421052631578,-6.44621052631579,0.0919394736842105,0.2207612894736842,0.2146473684210526,0.5102894736842105,122.66744736842104,0.055914132368421
INTJ,0.543,0.6524599999999999,-6.55044,0.0556179999999999,0.12613596,0.1762279999999999,0.37955,119.747,0.0742337984
INTJ,0.60146,0.63332,-6.739899999999999,0.055222,0.20436746,0.148286,0.4744,120.82158,0.0211224284
INTJ,0.5270454545454545,0.6575000000000001,-6.376454545454544,0.0417863636363636,0.2226862909090909,0.1802818181818181,0.4488636363636363,131.59377272727272,0.0935148636363636
INTJ,0.7108666666666668,0.5616888888888889,-6.35271111111111,0.0867444444444444,0.243663111111111,0.1970822222222222,0.5378666666666667,120.82262222222222,0.0016928791111111
INTJ,0.5918571428571429,0.65425,-6.635785714285715,0.0492928571428571,0.2547554999999999,0.1720107142857142,0.4925,122.37960714285715,0.1062471328571428
INTJ,0.5628599999999999,0.7612000000000001,-5.4987,0.076242,0.0520822539999999,0.178204,0.377112,123.75374,0.0688952041999999
INTJ,0.5441,0.594862,-8.0028,0.058778,0.22365624,0.229602,0.344848,115.24312000000002,0.1987549392
INTJ,0.50682,0.7016171428571429,-7.849742857142857,0.0480257142857143,0.1917510251428571,0.1468399999999999,0.3880971428571428,118.52048571428573,0.271034254
INTJ,0.5894600000000001,0.6914800000000001,-6.3251800000000005,0.063506,0.1713046,0.179584,0.465026,127.13581999999998,0.1216994597999999
INTJ,0.4819354838709678,0.7959354838709678,-7.038838709677422,0.0741096774193548,0.0448286522580645,0.1718645161290322,0.280441935483871,129.2465806451613,0.5223119032258065
INTJ,0.61546,0.5700400000000001,-7.192920000000002,0.077672,0.3110096,0.19018,0.3969519999999999,136.72248,0.0255114146
INTJ,0.5454166666666668,0.7885833333333333,-5.841166666666667,0.1097666666666666,0.1274564833333333,0.2025166666666666,0.4816666666666667,140.53400000000002,0.0013000491666666
INTJ,0.41114,0.7418399999999999,-6.004020000000001,0.0579159999999999,0.1135455126,0.2207259999999999,0.327712,123.8908,0.1559149062
INTJ,0.6589,0.65634,-6.27044,0.103134,0.1682802199999999,0.183154,0.53706,122.95030000000004,0.015905904
INTJ,0.41114,0.7418399999999999,-6.004020000000001,0.0579159999999999,0.1135455126,0.2207259999999999,0.327712,123.8908,0.1559149062
INTJ,0.5511300000000001,0.52421,-8.296899999999999,0.088285,0.33412,0.1848449999999999,0.3556149999999999,132.4907,0.120103549
INTJ,0.54586,0.72396,-4.16472,0.0599059999999999,0.2819337999999999,0.186946,0.47678,136.994,0.0002239342
INTJ,0.46056,0.53328,-8.4848,0.03949,0.3156090166,0.148282,0.312538,111.61518,0.1058614897999999
INTJ,0.6079399999999999,0.59238,-7.490079999999999,0.082882,0.2190556,0.177786,0.4114779999999999,119.84592,0.096175345
INTJ,0.57806,0.67206,-6.434899999999999,0.07082,0.24041952,0.183604,0.4202779999999999,128.34864,0.0636267086
INTJ,0.5638400000000001,0.6710400000000001,-6.962339999999999,0.092044,0.1472938999999999,0.154802,0.468016,134.41822,0.0952126916
INTJ,0.5808400000000001,0.62628,-6.4495000000000005,0.070838,0.22907076,0.153034,0.38194,120.39586,0.0411268058
INTJ,0.5841739130434783,0.663913043478261,-6.584543478260868,0.0783434782608695,0.1617280434782609,0.1716695652173913,0.3901369565217391,117.3308043478261,0.0300900034782608
INTJ,0.5415,0.6668,-6.855479999999999,0.0566859999999999,0.198391568,0.17776,0.487686,126.59996,0.0766643026
INTJ,0.48094,0.60172,-8.614659999999999,0.049678,0.2791483982,0.16621,0.415368,124.12564,0.2471581499999999
INTJ,0.56355,0.46576,-8.66195,0.08579,0.46574425,0.1948425,0.32693,120.6314,0.0986701965
INTJ,0.54864,0.70148,-6.08442,0.058912,0.115618828,0.2094,0.47296,123.7089,0.064864541
INTJ,0.4613,0.44582,-10.833139999999998,0.040328,0.41928928,0.142578,0.2723159999999999,116.96162,0.183443612
INTJ,0.63053125,0.8265625,-3.44878125,0.09656875,0.0951835625,0.19155,0.5100625,116.0769375,0.00249300875
INTJ,0.58522,0.48874,-8.150260000000001,0.0609479999999999,0.4682292,0.160056,0.3802039999999999,120.38342,0.106317052
