danceability_mean,energy_mean,loudness_mean,speechiness_mean,acousticness_mean,liveness_mean,valence_mean,tempo_mean,instrumentalness_mean
"[0.50269989990517, 0.7685415734378189]","[0.5017059668989365, 0.8283787420700326]","[-10.020331448034582, -3.3098191499909158]","[0.03994965195053837, 0.149776830973361]","[-0.0013455731203008137, 0.4353198968949301]","[0.1354462530751004, 0.22830710739131832]","[0.35262600005989825, 0.6711876707960491]","[112.83661993010338, 133.0948672247809]","[-0.17872485119156462, 0.3243351153308102]"
