mbti,danceability_mean,energy_mean,loudness_mean,speechiness_mean,acousticness_mean,liveness_mean,valence_mean,tempo_mean,instrumentalness_mean
ESTP,0.6649200000000001,0.7001999999999999,-5.622120000000001,0.114472,0.1246879579999999,0.21152,0.51926,127.7013,0.0392953398
ESTP,0.7399,0.61672,-6.931959999999999,0.254786,0.06732542,0.197816,0.451016,124.97822000000002,9.146e-07
ESTP,0.64708,0.668442,-7.294340000000001,0.110178,0.1055786456,0.229868,0.42847,128.92116,0.1316819362
ESTP,0.6495000000000001,0.78298,-4.89676,0.080402,0.06119142,0.219122,0.62316,126.95542,0.0101020819999999
ESTP,0.6811200000000001,0.7228,-6.102600000000001,0.157686,0.1123578079999999,0.22067,0.5914519999999999,128.89162,0.109541507
ESTP,0.7014047619047619,0.6495952380952381,-7.033357142857144,0.0528880952380952,0.308775,0.1437761904761904,0.6805238095238095,120.73857142857142,0.0006145576190476
ESTP,0.67548,0.6871400000000001,-6.401279999999999,0.112244,0.1395797879999999,0.221044,0.5769660000000001,121.83096000000002,0.0079021436
ESTP,0.59112,0.67336,-5.75902,0.0418579999999999,0.340068,0.2086019999999999,0.5209560000000001,118.63858,5.9254e-05
ESTP,0.7555399999999999,0.66298,-6.253960000000001,0.1708859999999999,0.1459779999999999,0.1879659999999999,0.543062,127.43508,0.0083952322
ESTP,0.6217,0.63212,-6.9625,0.1390259999999999,0.2195824,0.224644,0.4750980000000001,113.30108,0.0267479338
ESTP,0.6135200000000001,0.62938,-7.3476,0.172486,0.167916,0.276586,0.456104,117.81086,0.0563671974
ESTP,0.7666,0.6990399999999998,-5.852999999999998,0.112148,0.108574228,0.235396,0.6307999999999999,121.45776,0.0004350432
ESTP,0.6836,0.65786,-7.52806,0.1958979999999999,0.1788959999999999,0.1946999999999999,0.4891179999999999,111.53026,2.906e-06
ESTP,0.6536600000000001,0.7244000000000002,-5.56382,0.1086739999999999,0.11414222,0.2093279999999999,0.62086,128.30246,0.0202519985999999
ESTP,0.6607368421052632,0.5767368421052632,-8.177447368421053,0.0797763157894736,0.3185126315789473,0.1453657894736841,0.4996157894736842,113.63292105263154,0.0488383907894736
ESTP,0.62494,0.3933179999999999,-12.79938,0.111496,0.40185084,0.13641,0.391734,111.53918,0.3773559255999999
