mbti,danceability_mean,energy_mean,loudness_mean,speechiness_mean,acousticness_mean,liveness_mean,valence_mean,tempo_mean,instrumentalness_mean
ENTP,0.5948,0.6542439999999999,-7.28182,0.08305,0.1891013999999999,0.164654,0.5235,124.98304,0.0195189209999999
ENTP,0.6274200000000001,0.70638,-5.55622,0.080818,0.12893164,0.175704,0.5320579999999999,122.73362000000002,0.0698752112
ENTP,0.5882978723404255,0.8052978723404256,-5.985319148936171,0.3879361702127659,0.1863425531914893,0.1748340425531915,0.4563404255319149,106.93382978723402,0.0003619082978723
ENTP,0.63456,0.7177999999999999,-5.658859999999999,0.097606,0.15279308,0.2301419999999999,0.6266200000000001,124.12734,0.0333209217999999
ENTP,0.60052,0.51326,-10.72818,0.12863,0.30393662,0.1805679999999999,0.4613999999999999,109.30188,0.5498394454000001
ENTP,0.6184000000000001,0.7387599999999999,-5.922000000000001,0.073938,0.129059768,0.208106,0.5876020000000001,120.80742000000002,0.0164172942
ENTP,0.6958,0.6292,-9.23611111111111,0.07934,0.1685978666666666,0.1614866666666666,0.596351111111111,120.68271111111112,0.32993482
ENTP,0.62634,0.71138,-6.056300000000001,0.0688019999999999,0.14823594,0.173194,0.59118,121.34684,0.0369964675999999
ENTP,0.440538,0.683392,-10.4011,0.094572,0.2483166339999999,0.251838,0.18229,117.57357999999998,0.486780064
ENTP,0.6975,0.69708,-5.68806,0.093258,0.1314649799999999,0.16866,0.590462,114.15946,0.0211670648
ENTP,0.66962,0.76294,-5.5753200000000005,0.106864,0.10734142,0.209258,0.6327999999999999,128.72414,0.0463452746
ENTP,0.6214600000000001,0.69892,-5.996399999999999,0.095124,0.14539432,0.208864,0.51336,119.25842,0.0989080641999999
ENTP,0.635276595744681,0.7139148936170212,-5.913851063829785,0.1110042553191489,0.1315724042553191,0.2066468085106383,0.6206170212765958,123.64008510638295,0.0195847312765957
ENTP,0.6647000000000002,0.4825399999999999,-7.9889,0.108068,0.3747895999999999,0.1541679999999999,0.3517220000000001,118.02779999999998,0.017835522
ENTP,0.6188799999999999,0.7344799999999999,-5.62928,0.103798,0.1142128399999999,0.218506,0.54858,130.28572,0.0187331454
