danceability_mean,energy_mean,loudness_mean,speechiness_mean,acousticness_mean,liveness_mean,valence_mean,tempo_mean,instrumentalness_mean
"[0.4743609355594849, 0.6767530050630215]","[0.4575790300922175, 0.7765912217803332]","[-9.609771886818939, -4.8045079490338445]","[0.03002485984529832, 0.1059912406664762]","[0.05919107937979068, 0.5033765497956679]","[0.13692688313864723, 0.21864550634076366]","[0.32111810843692024, 0.5837331051916205]","[111.81474069593128, 130.33055269405747]","[-0.039677630147082664, 0.14949977147977295]"
