danceability_mean,energy_mean,loudness_mean,speechiness_mean,acousticness_mean,liveness_mean,valence_mean,tempo_mean,instrumentalness_mean
"[0.4720957048006461, 0.6325952307549013]","[0.40277235099420605, 0.7244053329935318]","[-11.007167609214617, -5.072823682802815]","[0.02408497956775666, 0.09737475055673489]","[0.13021810328904715, 0.5699566964730154]","[0.1308828988480642, 0.20419385736217732]","[0.288906865061092, 0.5345319826380317]","[109.23824813786294, 128.20867087852633]","[-0.08506215272529524, 0.2700167567548609]"
