danceability_mean,energy_mean,loudness_mean,speechiness_mean,acousticness_mean,liveness_mean,valence_mean,tempo_mean,instrumentalness_mean
"[0.517090466836656, 0.7562312393174497]","[0.5497388622885183, 0.8618802387201246]","[-8.758325899881418, -3.6967725539312517]","[0.014147640210559795, 0.19400167928714246]","[-0.027203999592599143, 0.349360671866068]","[0.14110932015690236, 0.25009393201260943]","[0.3802817507165441, 0.6853452051402122]","[114.05579471303038, 134.9599325663341]","[-0.08388640622370176, 0.1853963137962929]"
