danceability_mean,energy_mean,loudness_mean,speechiness_mean,acousticness_mean,liveness_mean,valence_mean,tempo_mean,instrumentalness_mean
"[0.5411621129120249, 0.7212059980918532]","[0.5708684444148748, 0.8064366598194197]","[-8.700527585979206, -4.122816581257605]","[0.04152713686903755, 0.145153592994022]","[0.01284989727296676, 0.3137539122931588]","[0.14892397378768724, 0.23603153331008592]","[0.40559201882489604, 0.6573048726817152]","[113.6654661884135, 131.95838329547306]","[-0.09529782521451693, 0.24015214432835916]"
