mbti,danceability_mean,energy_mean,loudness_mean,speechiness_mean,acousticness_mean,liveness_mean,valence_mean,tempo_mean,instrumentalness_mean
ESFJ,0.5798000000000001,0.61224,-7.30774,0.0570639999999999,0.30753608,0.155468,0.4632820000000001,126.45654,0.066848142
ESFJ,0.59564,0.5649599999999999,-7.004459999999998,0.1134139999999999,0.29263984,0.179176,0.3912799999999999,130.0979,0.0109651752
ESFJ,0.45012,0.500158,-13.18464,0.070518,0.5843256,0.667196,0.437076,119.57963999999998,0.40607808
ESFJ,0.6302400000000001,0.67202,-5.73424,0.0763959999999999,0.25452714,0.172012,0.5469180000000001,117.41988,0.00838526
ESFJ,0.60638,0.57806,-7.174740000000001,0.0749679999999999,0.4295244000000001,0.1740939999999999,0.403834,114.3671,0.0006881758
ESFJ,0.6587199999999999,0.6523400000000001,-8.294580000000002,0.3357220000000001,0.13397,0.241712,0.4183,128.236,0.0078145472
ESFJ,0.62312,0.53772,-7.34362,0.084626,0.3269122,0.15756,0.492818,115.11968,0.0004633057999999
ESFJ,0.6727599999999999,0.6903800000000001,-5.557500000000001,0.079414,0.1825314,0.17149,0.48046,117.17158,0.003381272
ESFJ,0.6057000000000001,0.56874,-7.2835,0.103636,0.312685552,0.1512639999999999,0.4424280000000001,127.45984,0.0236038822
ESFJ,0.5131176470588236,0.5677058823529412,-7.7681764705882355,0.0481882352941176,0.3438520882352942,0.154385294117647,0.3349705882352941,126.68679411764704,0.0628786282352941
ESFJ,0.6713799999999999,0.65074,-6.44192,0.090954,0.144251,0.1591919999999999,0.39497,113.0478,0.0184846086
ESFJ,0.5741111111111112,0.556377777777778,-8.281972222222223,0.0468222222222222,0.31524575,0.1548611111111111,0.4368027777777777,118.96836111111112,0.0939414611111111
ESFJ,0.54564,0.51282,-7.748660000000001,0.052866,0.47014816,0.1447519999999999,0.359942,115.66372,0.0073638672
ESFJ,0.5791282051282051,0.5322820512820514,-8.004615384615384,0.0480128205128205,0.4048648717948718,0.1492230769230769,0.4632923076923077,124.95520512820512,0.025972364102564
ESFJ,0.7187428571428572,0.696657142857143,-5.306628571428571,0.0737457142857142,0.2004517142857143,0.1603885714285714,0.6423142857142856,116.44554285714284,4.277142857142857e-06
ESFJ,0.7491400000000001,0.6734600000000001,-6.270740000000001,0.21678,0.1641044,0.176678,0.481232,127.07146,0.0046733414
ESFJ,0.59276,0.7351799999999998,-5.96788,0.092526,0.089662566,0.242182,0.500326,118.7808,0.1641283971999999
ESFJ,0.7491600000000002,0.74956,-5.18802,0.093612,0.141564098,0.176934,0.64998,124.64432,0.002366332
ESFJ,0.6338095238095238,0.5840000000000001,-6.715809523809523,0.0658904761904761,0.2083266666666666,0.1535,0.3963857142857143,116.30004761904762,7.652380952380952e-06
ESFJ,0.59982,0.62412,-6.62818,0.06984,0.31601722,0.162078,0.53888,123.96956,0.0131069847999999
ESFJ,0.55484,0.6228000000000001,-8.2838,0.03632,0.3127284,0.193816,0.490208,112.933,0.0173740584
ESFJ,0.58894,0.58616,-7.12696,0.07021,0.35560902,0.151146,0.4722,122.7522,0.0101538743999999
ESFJ,0.58825,0.53255,-7.716675,0.067815,0.436983425,0.17268,0.4105724999999999,127.682075,0.02037943625
ESFJ,0.55742,0.61256,-7.37032,0.046502,0.37190516,0.1598699999999999,0.536656,122.9504,0.0488218696
ESFJ,0.60134,0.63092,-6.008380000000001,0.065536,0.245250452,0.164598,0.4729940000000001,130.62892,0.0132012461999999
ESFJ,0.6057000000000001,0.56874,-7.2835,0.103636,0.312685552,0.1512639999999999,0.4424280000000001,127.45984,0.0236038822
ESFJ,0.540375,0.6123749999999999,-7.38675,0.05471875,0.4463055625,0.1885437499999999,0.5865625,123.10425,0.0479655224999999
ESFJ,0.617625,0.6545,-5.531,0.07530625,0.2324956249999999,0.19971875,0.5086875,121.3428125,0.015507066875
ESFJ,0.5445,0.5398458333333332,-9.155625,0.0421041666666666,0.4003614166666667,0.1842291666666666,0.4413333333333333,128.667625,0.0607401458333333
ESFJ,0.5599600000000001,0.6274400000000001,-7.64498,0.053234,0.3181255199999999,0.1641659999999999,0.508082,123.7224,0.046468977
ESFJ,0.6027941176470588,0.6094999999999999,-7.011852941176471,0.0741147058823529,0.3289771176470588,0.1505647058823529,0.4874058823529412,127.91299999999998,0.0549336188235294
ESFJ,0.6692758620689656,0.6763103448275862,-5.412172413793104,0.0649137931034482,0.246151724137931,0.1385103448275862,0.6566551724137932,115.42920689655172,7.606896551724138e-06
ESFJ,0.5865102040816326,0.7818979591836736,-5.085632653061224,0.0820918367346938,0.1431046673469388,0.2051530612244898,0.5645204081632653,125.52391836734694,0.0122638636734693
ESFJ,0.5663877551020408,0.6425510204081633,-6.627959183673469,0.0640836734693877,0.2944837142857143,0.1851326530612245,0.5046326530612245,123.85818367346938,0.0148379853061224
ESFJ,0.5025799999999999,0.63216,-6.31662,0.0573439999999999,0.218769,0.179116,0.274624,131.87828,0.0196716442
ESFJ,0.6779111111111111,0.7648222222222223,-3.773622222222222,0.08454,0.2038673333333333,0.1933333333333333,0.6172444444444444,123.3117111111111,1.845422222222222e-05
ESFJ,0.66825,0.7597499999999999,-4.448437500000001,0.07315625,0.099804375,0.17980625,0.6191875,119.13525,0.000275373125
ESFJ,0.548,0.6340869565217392,-7.512434782608696,0.0534434782608695,0.2670514086956521,0.1970086956521739,0.4824782608695653,119.59978260869566,0.1250525156521739
