danceability_mean,energy_mean,loudness_mean,speechiness_mean,acousticness_mean,liveness_mean,valence_mean,tempo_mean,instrumentalness_mean
"[0.5028356376577725, 0.6995793315869268]","[0.5121385630891383, 0.8042953001280205]","[-9.612854618846226, -4.20373307320569]","[0.03887307430141063, 0.13532981700687444]","[0.015426795992649955, 0.3945233706439688]","[0.1481106240125312, 0.2382481459856183]","[0.3591626876746248, 0.5981215695417724]","[110.77829102101788, 131.94485295344634]","[-0.08284925092084121, 0.2577870841942391]"
